img21_patch_0   	 TEM_VASOS 
img35_patch_8   	 TEM_VASOS 
img35_patch_9   	 TEM_VASOS 
img35_patch_10   	 TEM_VASOS 
img35_patch_11   	 TEM_VASOS 
img35_patch_12   	 TEM_VASOS 
img35_patch_13   	 NAO_TEM_VASOS 
img35_patch_14   	 NAO_TEM_VASOS 
img35_patch_15   	 NAO_TEM_VASOS 
img35_patch_16   	 TEM_VASOS 
img35_patch_17   	 TEM_VASOS 
img35_patch_18   	 TEM_VASOS 
img35_patch_19   	 TEM_VASOS 
img35_patch_20   	 TEM_VASOS 
img35_patch_21   	 TEM_VASOS 
img35_patch_22   	 TEM_VASOS 
img35_patch_23   	 TEM_VASOS 
img35_patch_24   	 TEM_VASOS 
img35_patch_25   	 NAO_TEM_VASOS 
img35_patch_26   	 NAO_TEM_VASOS 
img35_patch_27   	 NAO_TEM_VASOS 
img35_patch_28   	 TEM_VASOS 
img35_patch_29   	 TEM_VASOS 
img35_patch_30   	 TEM_VASOS 
img35_patch_31   	 NAO_TEM_VASOS 
img35_patch_32   	 NAO_TEM_VASOS 
img35_patch_33   	 TEM_VASOS 
img35_patch_34   	 TEM_VASOS 
img35_patch_35   	 TEM_VASOS 
img35_patch_36   	 TEM_VASOS 
img35_patch_37   	 TEM_VASOS 
img35_patch_38   	 TEM_VASOS 
img35_patch_39   	 TEM_VASOS 
img35_patch_40   	 TEM_VASOS 
img35_patch_41   	 TEM_VASOS 
img35_patch_42   	 NAO_TEM_VASOS 
img35_patch_43   	 TEM_VASOS 
img35_patch_44   	 TEM_VASOS 
img35_patch_45   	 TEM_VASOS 
img35_patch_46   	 TEM_VASOS 
img35_patch_47   	 NAO_TEM_VASOS 
img35_patch_48   	 TEM_VASOS 
img35_patch_49   	 TEM_VASOS 
img35_patch_50   	 TEM_VASOS 
img35_patch_51   	 NAO_TEM_VASOS 
img35_patch_52   	 TEM_VASOS 
img35_patch_53   	 TEM_VASOS 
img35_patch_54   	 TEM_VASOS 
img35_patch_55   	 TEM_VASOS 
img35_patch_56   	 NAO_TEM_VASOS 
img35_patch_57   	 NAO_TEM_VASOS 
img35_patch_58   	 NAO_TEM_VASOS 
img35_patch_59   	 TEM_VASOS 
img35_patch_60   	 NAO_TEM_VASOS 
img35_patch_61   	 TEM_VASOS 
img35_patch_62   	 NAO_TEM_VASOS 
img35_patch_63   	 TEM_VASOS 
img35_patch_64   	 NAO_TEM_VASOS 
img35_patch_65   	 NAO_TEM_VASOS 
img35_patch_66   	 TEM_VASOS 
img35_patch_67   	 TEM_VASOS 
img35_patch_68   	 NAO_TEM_VASOS 
img35_patch_69   	 TEM_VASOS 
img35_patch_70   	 TEM_VASOS 
img35_patch_71   	 TEM_VASOS 
img35_patch_72   	 TEM_VASOS 
img35_patch_73   	 NAO_TEM_VASOS 
img35_patch_74   	 NAO_TEM_VASOS 
img35_patch_75   	 TEM_VASOS 
img35_patch_76   	 NAO_TEM_VASOS 
img35_patch_77   	 TEM_VASOS 
img35_patch_78   	 TEM_VASOS 
img35_patch_79   	 TEM_VASOS 
img35_patch_80   	 TEM_VASOS 
img35_patch_81   	 NAO_TEM_VASOS 
img35_patch_82   	 TEM_VASOS 
img35_patch_83   	 NAO_TEM_VASOS 
img35_patch_84   	 TEM_VASOS 
img35_patch_85   	 TEM_VASOS 
img35_patch_86   	 NAO_TEM_VASOS 
img35_patch_87   	 TEM_VASOS 
img35_patch_88   	 TEM_VASOS 
img35_patch_89   	 TEM_VASOS 
img35_patch_90   	 TEM_VASOS 
img35_patch_91   	 TEM_VASOS 
img35_patch_92   	 TEM_VASOS 
img35_patch_93   	 NAO_TEM_VASOS 
img35_patch_94   	 NAO_TEM_VASOS 
img35_patch_95   	 TEM_VASOS 
img35_patch_96   	 TEM_VASOS 
img35_patch_97   	 NAO_TEM_VASOS 
img35_patch_98   	 TEM_VASOS 
img35_patch_99   	 NAO_TEM_VASOS 
img35_patch_100   	 TEM_VASOS 
img35_patch_101   	 NAO_TEM_VASOS 
img35_patch_102   	 NAO_TEM_VASOS 
img35_patch_103   	 NAO_TEM_VASOS 
img35_patch_104   	 TEM_VASOS 
img35_patch_105   	 NAO_TEM_VASOS 
img35_patch_106   	 NAO_TEM_VASOS 
img35_patch_107   	 TEM_VASOS 
img35_patch_108   	 TEM_VASOS 
img35_patch_109   	 TEM_VASOS 
img35_patch_110   	 TEM_VASOS 
img35_patch_111   	 NAO_TEM_VASOS 
img35_patch_112   	 TEM_VASOS 
img35_patch_113   	 TEM_VASOS 
img35_patch_114   	 NAO_TEM_VASOS 
img35_patch_115   	 NAO_TEM_VASOS 
img35_patch_116   	 NAO_TEM_VASOS 
img35_patch_117   	 TEM_VASOS 
img35_patch_118   	 NAO_TEM_VASOS 
img35_patch_119   	 NAO_TEM_VASOS 
img35_patch_120   	 NAO_TEM_VASOS 
img35_patch_121   	 NAO_TEM_VASOS 
img35_patch_122   	 TEM_VASOS 
img35_patch_123   	 TEM_VASOS 
img35_patch_124   	 TEM_VASOS 
img35_patch_125   	 TEM_VASOS 
img35_patch_126   	 NAO_TEM_VASOS 
img35_patch_127   	 TEM_VASOS 
img35_patch_128   	 TEM_VASOS 
img35_patch_129   	 TEM_VASOS 
img35_patch_130   	 TEM_VASOS 
img35_patch_131   	 TEM_VASOS 
img35_patch_132   	 TEM_VASOS 
img35_patch_133   	 NAO_TEM_VASOS 
img35_patch_134   	 NAO_TEM_VASOS 
img35_patch_135   	 TEM_VASOS 
img35_patch_136   	 TEM_VASOS 
img35_patch_137   	 NAO_TEM_VASOS 
img35_patch_138   	 NAO_TEM_VASOS 
img35_patch_139   	 NAO_TEM_VASOS 
img35_patch_140   	 TEM_VASOS 
img35_patch_141   	 TEM_VASOS 
img35_patch_142   	 TEM_VASOS 
img35_patch_143   	 NAO_TEM_VASOS 
img35_patch_144   	 TEM_VASOS 
img35_patch_145   	 TEM_VASOS 
img35_patch_146   	 TEM_VASOS 
img35_patch_147   	 NAO_TEM_VASOS 
img35_patch_148   	 TEM_VASOS 
img35_patch_149   	 TEM_VASOS 
img35_patch_150   	 TEM_VASOS 
img35_patch_151   	 TEM_VASOS 
img35_patch_152   	 TEM_VASOS 
img35_patch_153   	 TEM_VASOS 
img35_patch_154   	 TEM_VASOS 
img35_patch_155   	 NAO_TEM_VASOS 
img35_patch_156   	 NAO_TEM_VASOS 
img35_patch_157   	 NAO_TEM_VASOS 
img35_patch_158   	 NAO_TEM_VASOS 
img35_patch_159   	 TEM_VASOS 
img35_patch_160   	 TEM_VASOS 
img35_patch_161   	 TEM_VASOS 
img35_patch_162   	 TEM_VASOS 
img35_patch_163   	 TEM_VASOS 
img35_patch_164   	 TEM_VASOS 
img35_patch_165   	 NAO_TEM_VASOS 
img35_patch_166   	 NAO_TEM_VASOS 
img35_patch_167   	 TEM_VASOS 
img35_patch_168   	 TEM_VASOS 
img35_patch_169   	 TEM_VASOS 
img35_patch_170   	 NAO_TEM_VASOS 
img35_patch_171   	 TEM_VASOS 
img35_patch_172   	 NAO_TEM_VASOS 
img35_patch_173   	 NAO_TEM_VASOS 
img35_patch_174   	 NAO_TEM_VASOS 
img35_patch_175   	 NAO_TEM_VASOS 
img35_patch_176   	 TEM_VASOS 
img35_patch_177   	 TEM_VASOS 
img35_patch_178   	 TEM_VASOS 
img35_patch_179   	 NAO_TEM_VASOS 
img35_patch_180   	 NAO_TEM_VASOS 
img35_patch_181   	 TEM_VASOS 
img35_patch_182   	 TEM_VASOS 
img35_patch_183   	 TEM_VASOS 
img35_patch_184   	 NAO_TEM_VASOS 
img35_patch_185   	 NAO_TEM_VASOS 
img35_patch_186   	 TEM_VASOS 
img35_patch_187   	 NAO_TEM_VASOS 
img35_patch_188   	 NAO_TEM_VASOS 
img35_patch_189   	 TEM_VASOS 
img35_patch_190   	 TEM_VASOS 
img35_patch_191   	 TEM_VASOS 
img35_patch_192   	 NAO_TEM_VASOS 
img35_patch_193   	 NAO_TEM_VASOS 
img35_patch_194   	 TEM_VASOS 
img35_patch_195   	 TEM_VASOS 
img35_patch_196   	 NAO_TEM_VASOS 
img35_patch_197   	 NAO_TEM_VASOS 
img35_patch_198   	 NAO_TEM_VASOS 
img35_patch_199   	 TEM_VASOS 
img35_patch_200   	 TEM_VASOS 
img35_patch_201   	 NAO_TEM_VASOS 
img35_patch_202   	 NAO_TEM_VASOS 
img35_patch_203   	 TEM_VASOS 
img35_patch_204   	 TEM_VASOS 
img35_patch_205   	 TEM_VASOS 
img35_patch_206   	 NAO_TEM_VASOS 
img35_patch_207   	 TEM_VASOS 
img35_patch_208   	 NAO_TEM_VASOS 
img35_patch_209   	 TEM_VASOS 
img35_patch_210   	 NAO_TEM_VASOS 
img35_patch_211   	 NAO_TEM_VASOS 
img35_patch_212   	 TEM_VASOS 
img35_patch_213   	 NAO_TEM_VASOS 
img35_patch_214   	 NAO_TEM_VASOS 
img35_patch_215   	 TEM_VASOS 
img35_patch_216   	 NAO_TEM_VASOS 
img35_patch_217   	 TEM_VASOS 
img35_patch_218   	 TEM_VASOS 
img35_patch_219   	 TEM_VASOS 
img35_patch_220   	 NAO_TEM_VASOS 
img35_patch_221   	 NAO_TEM_VASOS 
img35_patch_222   	 NAO_TEM_VASOS 
img35_patch_223   	 NAO_TEM_VASOS 
img35_patch_224   	 TEM_VASOS 
img35_patch_225   	 NAO_TEM_VASOS 
img35_patch_226   	 NAO_TEM_VASOS 
img35_patch_227   	 NAO_TEM_VASOS 
img35_patch_228   	 NAO_TEM_VASOS 
img35_patch_229   	 TEM_VASOS 
img35_patch_230   	 TEM_VASOS 
img35_patch_231   	 TEM_VASOS 
img35_patch_232   	 NAO_TEM_VASOS 
img35_patch_233   	 TEM_VASOS 
img35_patch_234   	 TEM_VASOS 
img35_patch_235   	 TEM_VASOS 
img35_patch_236   	 NAO_TEM_VASOS 
img35_patch_237   	 NAO_TEM_VASOS 
img35_patch_238   	 NAO_TEM_VASOS 
img35_patch_239   	 TEM_VASOS 
img35_patch_240   	 NAO_TEM_VASOS 
img35_patch_241   	 TEM_VASOS 
img35_patch_242   	 TEM_VASOS 
img35_patch_243   	 TEM_VASOS 
img35_patch_244   	 TEM_VASOS 
img35_patch_245   	 TEM_VASOS 
img35_patch_246   	 NAO_TEM_VASOS 
img35_patch_247   	 TEM_VASOS 
img35_patch_248   	 TEM_VASOS 
img35_patch_249   	 TEM_VASOS 
img35_patch_250   	 TEM_VASOS 
img35_patch_251   	 NAO_TEM_VASOS 
img35_patch_252   	 TEM_VASOS 
img35_patch_253   	 NAO_TEM_VASOS 
img35_patch_254   	 NAO_TEM_VASOS 
img35_patch_255   	 NAO_TEM_VASOS 
img35_patch_256   	 NAO_TEM_VASOS 
img35_patch_257   	 NAO_TEM_VASOS 
img35_patch_258   	 TEM_VASOS 
img35_patch_259   	 NAO_TEM_VASOS 
img35_patch_260   	 NAO_TEM_VASOS 
img35_patch_261   	 NAO_TEM_VASOS 
img35_patch_262   	 NAO_TEM_VASOS 
img35_patch_263   	 NAO_TEM_VASOS 
img35_patch_264   	 NAO_TEM_VASOS 
img35_patch_265   	 NAO_TEM_VASOS 
img35_patch_266   	 NAO_TEM_VASOS 
img35_patch_267   	 NAO_TEM_VASOS 
img35_patch_268   	 NAO_TEM_VASOS 
img35_patch_269   	 NAO_TEM_VASOS 
img35_patch_270   	 NAO_TEM_VASOS 
img36_patch_0   	 TEM_VASOS 
img36_patch_1   	 TEM_VASOS 
img36_patch_2   	 NAO_TEM_VASOS 
img36_patch_3   	 NAO_TEM_VASOS 
img36_patch_4   	 TEM_VASOS 
img36_patch_5   	 NAO_TEM_VASOS 
img36_patch_6   	 NAO_TEM_VASOS 
img36_patch_7   	 TEM_VASOS 
img36_patch_8   	 NAO_TEM_VASOS 
img36_patch_9   	 TEM_VASOS 
img36_patch_10   	 NAO_TEM_VASOS 
img36_patch_11   	 NAO_TEM_VASOS 
img36_patch_12   	 TEM_VASOS 
img36_patch_13   	 TEM_VASOS 
img36_patch_14   	 NAO_TEM_VASOS 
img36_patch_15   	 TEM_VASOS 
img36_patch_16   	 TEM_VASOS 
img36_patch_17   	 NAO_TEM_VASOS 
img36_patch_18   	 NAO_TEM_VASOS 
img36_patch_19   	 TEM_VASOS 
img36_patch_20   	 NAO_TEM_VASOS 
img36_patch_21   	 NAO_TEM_VASOS 
img36_patch_22   	 NAO_TEM_VASOS 
img36_patch_23   	 NAO_TEM_VASOS 
img36_patch_24   	 NAO_TEM_VASOS 
img36_patch_25   	 TEM_VASOS 
img36_patch_26   	 TEM_VASOS 
img36_patch_27   	 TEM_VASOS 
img36_patch_28   	 TEM_VASOS 
img36_patch_29   	 TEM_VASOS 
img36_patch_30   	 NAO_TEM_VASOS 
img36_patch_31   	 TEM_VASOS 
img36_patch_32   	 NAO_TEM_VASOS 
img36_patch_33   	 TEM_VASOS 
img36_patch_34   	 NAO_TEM_VASOS 
img36_patch_35   	 NAO_TEM_VASOS 
img36_patch_36   	 TEM_VASOS 
img36_patch_37   	 TEM_VASOS 
img36_patch_38   	 TEM_VASOS 
img36_patch_39   	 NAO_TEM_VASOS 
img36_patch_40   	 TEM_VASOS 
img36_patch_41   	 NAO_TEM_VASOS 
img36_patch_42   	 TEM_VASOS 
img36_patch_43   	 TEM_VASOS 
img36_patch_44   	 NAO_TEM_VASOS 
img36_patch_45   	 TEM_VASOS 
img36_patch_46   	 TEM_VASOS 
img36_patch_47   	 TEM_VASOS 
img36_patch_48   	 TEM_VASOS 
img36_patch_49   	 NAO_TEM_VASOS 
img36_patch_50   	 TEM_VASOS 
img36_patch_51   	 TEM_VASOS 
img36_patch_52   	 NAO_TEM_VASOS 
img36_patch_53   	 NAO_TEM_VASOS 
img36_patch_54   	 TEM_VASOS 
img36_patch_55   	 TEM_VASOS 
img36_patch_56   	 TEM_VASOS 
img36_patch_57   	 TEM_VASOS 
img36_patch_58   	 TEM_VASOS 
img36_patch_59   	 TEM_VASOS 
img36_patch_60   	 TEM_VASOS 
img36_patch_61   	 TEM_VASOS 
img36_patch_62   	 TEM_VASOS 
img36_patch_63   	 TEM_VASOS 
img36_patch_64   	 NAO_TEM_VASOS 
img36_patch_65   	 NAO_TEM_VASOS 
img36_patch_66   	 TEM_VASOS 
img36_patch_67   	 TEM_VASOS 
img36_patch_68   	 TEM_VASOS 
img36_patch_69   	 TEM_VASOS 
img36_patch_70   	 TEM_VASOS 
img36_patch_71   	 TEM_VASOS 
img36_patch_72   	 NAO_TEM_VASOS 
img36_patch_73   	 TEM_VASOS 
img36_patch_74   	 TEM_VASOS 
img36_patch_75   	 TEM_VASOS 
img36_patch_76   	 NAO_TEM_VASOS 
img36_patch_77   	 NAO_TEM_VASOS 
img36_patch_78   	 TEM_VASOS 
img36_patch_79   	 TEM_VASOS 
img36_patch_80   	 TEM_VASOS 
img36_patch_81   	 TEM_VASOS 
img36_patch_82   	 TEM_VASOS 
img36_patch_83   	 NAO_TEM_VASOS 
img36_patch_84   	 NAO_TEM_VASOS 
img36_patch_85   	 TEM_VASOS 
img36_patch_86   	 TEM_VASOS 
img36_patch_87   	 TEM_VASOS 
img36_patch_88   	 TEM_VASOS 
img36_patch_89   	 TEM_VASOS 
img36_patch_90   	 NAO_TEM_VASOS 
img36_patch_91   	 TEM_VASOS 
img36_patch_92   	 TEM_VASOS 
img36_patch_93   	 TEM_VASOS 
img36_patch_94   	 TEM_VASOS 
img36_patch_95   	 TEM_VASOS 
img36_patch_96   	 TEM_VASOS 
img36_patch_97   	 NAO_TEM_VASOS 
img36_patch_98   	 NAO_TEM_VASOS 
img36_patch_99   	 TEM_VASOS 
img36_patch_100   	 NAO_TEM_VASOS 
img36_patch_101   	 NAO_TEM_VASOS 
img36_patch_102   	 NAO_TEM_VASOS 
img36_patch_103   	 TEM_VASOS 
img36_patch_104   	 TEM_VASOS 
img36_patch_105   	 TEM_VASOS 
img36_patch_106   	 TEM_VASOS 
img36_patch_107   	 TEM_VASOS 
img36_patch_108   	 TEM_VASOS 
img36_patch_109   	 TEM_VASOS 
img36_patch_110   	 TEM_VASOS 
img36_patch_111   	 TEM_VASOS 
img36_patch_112   	 TEM_VASOS 
img36_patch_113   	 TEM_VASOS 
img36_patch_114   	 TEM_VASOS 
img36_patch_115   	 NAO_TEM_VASOS 
img36_patch_116   	 TEM_VASOS 
img36_patch_117   	 TEM_VASOS 
img36_patch_118   	 NAO_TEM_VASOS 
img36_patch_119   	 NAO_TEM_VASOS 
img36_patch_120   	 NAO_TEM_VASOS 
img36_patch_121   	 NAO_TEM_VASOS 
img36_patch_122   	 TEM_VASOS 
img36_patch_123   	 NAO_TEM_VASOS 
img36_patch_124   	 TEM_VASOS 
img36_patch_125   	 TEM_VASOS 
img36_patch_126   	 TEM_VASOS 
img36_patch_127   	 TEM_VASOS 
img36_patch_128   	 TEM_VASOS 
img36_patch_129   	 TEM_VASOS 
img36_patch_130   	 TEM_VASOS 
img36_patch_131   	 NAO_TEM_VASOS 
img36_patch_132   	 TEM_VASOS 
img36_patch_133   	 TEM_VASOS 
img36_patch_134   	 NAO_TEM_VASOS 
img36_patch_135   	 TEM_VASOS 
img36_patch_136   	 TEM_VASOS 
img36_patch_137   	 NAO_TEM_VASOS 
img36_patch_138   	 NAO_TEM_VASOS 
img36_patch_139   	 TEM_VASOS 
img36_patch_140   	 TEM_VASOS 
img36_patch_141   	 TEM_VASOS 
img36_patch_142   	 TEM_VASOS 
img36_patch_143   	 NAO_TEM_VASOS 
img36_patch_144   	 TEM_VASOS 
img36_patch_145   	 TEM_VASOS 
img36_patch_146   	 TEM_VASOS 
img36_patch_147   	 TEM_VASOS 
img36_patch_148   	 TEM_VASOS 
img36_patch_149   	 TEM_VASOS 
img36_patch_150   	 TEM_VASOS 
img36_patch_151   	 TEM_VASOS 
img36_patch_152   	 TEM_VASOS 
img36_patch_153   	 TEM_VASOS 
img36_patch_154   	 TEM_VASOS 
img36_patch_155   	 NAO_TEM_VASOS 
img36_patch_156   	 TEM_VASOS 
img36_patch_157   	 TEM_VASOS 
img36_patch_158   	 NAO_TEM_VASOS 
img36_patch_159   	 TEM_VASOS 
img36_patch_160   	 TEM_VASOS 
img36_patch_161   	 TEM_VASOS 
img36_patch_162   	 TEM_VASOS 
img36_patch_163   	 TEM_VASOS 
img36_patch_164   	 TEM_VASOS 
img36_patch_165   	 TEM_VASOS 
img36_patch_166   	 TEM_VASOS 
img36_patch_167   	 TEM_VASOS 
img36_patch_168   	 TEM_VASOS 
img36_patch_169   	 NAO_TEM_VASOS 
img36_patch_170   	 TEM_VASOS 
img36_patch_171   	 TEM_VASOS 
img36_patch_172   	 TEM_VASOS 
img36_patch_173   	 NAO_TEM_VASOS 
img36_patch_174   	 NAO_TEM_VASOS 
img36_patch_175   	 TEM_VASOS 
img36_patch_176   	 TEM_VASOS 
img36_patch_177   	 TEM_VASOS 
img36_patch_178   	 NAO_TEM_VASOS 
img36_patch_179   	 TEM_VASOS 
img36_patch_180   	 TEM_VASOS 
img36_patch_181   	 TEM_VASOS 
img36_patch_182   	 NAO_TEM_VASOS 
img36_patch_183   	 TEM_VASOS 
img36_patch_184   	 TEM_VASOS 
img36_patch_185   	 TEM_VASOS 
img36_patch_186   	 TEM_VASOS 
img36_patch_187   	 NAO_TEM_VASOS 
img36_patch_188   	 TEM_VASOS 
img36_patch_189   	 NAO_TEM_VASOS 
img36_patch_190   	 TEM_VASOS 
img36_patch_191   	 TEM_VASOS 
img36_patch_192   	 NAO_TEM_VASOS 
img36_patch_193   	 TEM_VASOS 
img36_patch_194   	 TEM_VASOS 
img36_patch_195   	 NAO_TEM_VASOS 
img36_patch_196   	 NAO_TEM_VASOS 
img36_patch_197   	 NAO_TEM_VASOS 
img36_patch_198   	 TEM_VASOS 
img36_patch_199   	 TEM_VASOS 
img36_patch_200   	 TEM_VASOS 
img36_patch_201   	 TEM_VASOS 
img36_patch_202   	 TEM_VASOS 
img36_patch_203   	 TEM_VASOS 
img36_patch_204   	 TEM_VASOS 
img36_patch_205   	 TEM_VASOS 
img36_patch_206   	 NAO_TEM_VASOS 
img36_patch_207   	 TEM_VASOS 
img36_patch_208   	 TEM_VASOS 
img36_patch_209   	 NAO_TEM_VASOS 
img36_patch_210   	 NAO_TEM_VASOS 
img36_patch_211   	 TEM_VASOS 
img36_patch_212   	 TEM_VASOS 
img36_patch_213   	 TEM_VASOS 
img36_patch_214   	 TEM_VASOS 
img36_patch_215   	 TEM_VASOS 
img36_patch_216   	 TEM_VASOS 
img36_patch_217   	 TEM_VASOS 
img36_patch_218   	 TEM_VASOS 
img36_patch_219   	 TEM_VASOS 
img36_patch_220   	 TEM_VASOS 
img36_patch_221   	 NAO_TEM_VASOS 
img36_patch_222   	 TEM_VASOS 
img36_patch_223   	 NAO_TEM_VASOS 
img36_patch_224   	 TEM_VASOS 
img36_patch_225   	 NAO_TEM_VASOS 
img36_patch_226   	 TEM_VASOS 
img36_patch_227   	 NAO_TEM_VASOS 
img36_patch_228   	 TEM_VASOS 
img36_patch_229   	 TEM_VASOS 
img36_patch_230   	 NAO_TEM_VASOS 
img36_patch_231   	 TEM_VASOS 
img36_patch_232   	 NAO_TEM_VASOS 
img36_patch_233   	 NAO_TEM_VASOS 
img36_patch_234   	 TEM_VASOS 
img36_patch_235   	 TEM_VASOS 
img36_patch_236   	 TEM_VASOS 
img36_patch_237   	 TEM_VASOS 
img36_patch_238   	 NAO_TEM_VASOS 
img36_patch_239   	 TEM_VASOS 
img36_patch_240   	 NAO_TEM_VASOS 
img36_patch_241   	 TEM_VASOS 
img36_patch_242   	 TEM_VASOS 
img36_patch_243   	 TEM_VASOS 
img36_patch_244   	 TEM_VASOS 
img36_patch_245   	 TEM_VASOS 
img36_patch_246   	 TEM_VASOS 
img36_patch_247   	 NAO_TEM_VASOS 
img36_patch_248   	 NAO_TEM_VASOS 
img36_patch_249   	 TEM_VASOS 
img36_patch_250   	 TEM_VASOS 
img36_patch_251   	 TEM_VASOS 
img36_patch_252   	 TEM_VASOS 
img36_patch_253   	 TEM_VASOS 
img36_patch_254   	 TEM_VASOS 
img36_patch_255   	 TEM_VASOS 
img36_patch_256   	 TEM_VASOS 
img36_patch_257   	 TEM_VASOS 
img36_patch_258   	 NAO_TEM_VASOS 
img36_patch_259   	 TEM_VASOS 
img36_patch_260   	 TEM_VASOS 
img36_patch_261   	 TEM_VASOS 
img36_patch_262   	 TEM_VASOS 
img36_patch_263   	 TEM_VASOS 
img36_patch_264   	 TEM_VASOS 
img36_patch_265   	 TEM_VASOS 
img36_patch_266   	 TEM_VASOS 
img36_patch_267   	 TEM_VASOS 
img36_patch_268   	 TEM_VASOS 
img36_patch_269   	 TEM_VASOS 
img36_patch_270   	 NAO_TEM_VASOS 
img36_patch_271   	 TEM_VASOS 
img37_patch_0   	 NAO_TEM_VASOS 
img37_patch_1   	 NAO_TEM_VASOS 
img37_patch_2   	 NAO_TEM_VASOS 
img37_patch_3   	 NAO_TEM_VASOS 
img37_patch_4   	 NAO_TEM_VASOS 
img37_patch_5   	 NAO_TEM_VASOS 
img37_patch_6   	 TEM_VASOS 
img37_patch_7   	 NAO_TEM_VASOS 
img37_patch_8   	 TEM_VASOS 
img37_patch_9   	 NAO_TEM_VASOS 
img37_patch_10   	 NAO_TEM_VASOS 
img37_patch_11   	 NAO_TEM_VASOS 
img37_patch_12   	 NAO_TEM_VASOS 
img37_patch_13   	 TEM_VASOS 
img37_patch_14   	 NAO_TEM_VASOS 
img37_patch_15   	 NAO_TEM_VASOS 
img37_patch_16   	 TEM_VASOS 
img37_patch_17   	 NAO_TEM_VASOS 
img37_patch_18   	 NAO_TEM_VASOS 
img37_patch_19   	 NAO_TEM_VASOS 
img37_patch_20   	 NAO_TEM_VASOS 
img37_patch_21   	 NAO_TEM_VASOS 
img37_patch_22   	 TEM_VASOS 
img37_patch_23   	 NAO_TEM_VASOS 
img37_patch_24   	 TEM_VASOS 
img37_patch_25   	 TEM_VASOS 
img37_patch_26   	 NAO_TEM_VASOS 
img37_patch_27   	 NAO_TEM_VASOS 
img37_patch_28   	 NAO_TEM_VASOS 
img37_patch_29   	 TEM_VASOS 
img37_patch_30   	 TEM_VASOS 
img37_patch_31   	 NAO_TEM_VASOS 
img37_patch_32   	 NAO_TEM_VASOS 
img37_patch_33   	 NAO_TEM_VASOS 
img37_patch_34   	 NAO_TEM_VASOS 
img37_patch_35   	 TEM_VASOS 
img37_patch_36   	 NAO_TEM_VASOS 
img37_patch_37   	 NAO_TEM_VASOS 
img37_patch_38   	 TEM_VASOS 
img37_patch_39   	 TEM_VASOS 
img37_patch_40   	 TEM_VASOS 
img37_patch_41   	 NAO_TEM_VASOS 
img37_patch_42   	 TEM_VASOS 
img37_patch_43   	 TEM_VASOS 
img37_patch_44   	 TEM_VASOS 
img37_patch_45   	 NAO_TEM_VASOS 
img37_patch_46   	 NAO_TEM_VASOS 
img37_patch_47   	 TEM_VASOS 
img37_patch_48   	 TEM_VASOS 
img37_patch_49   	 NAO_TEM_VASOS 
img37_patch_50   	 NAO_TEM_VASOS 
img37_patch_51   	 NAO_TEM_VASOS 
img37_patch_52   	 NAO_TEM_VASOS 
img37_patch_53   	 TEM_VASOS 
img37_patch_54   	 NAO_TEM_VASOS 
img37_patch_55   	 TEM_VASOS 
img37_patch_56   	 TEM_VASOS 
img37_patch_57   	 TEM_VASOS 
img37_patch_58   	 TEM_VASOS 
img37_patch_59   	 TEM_VASOS 
img37_patch_60   	 TEM_VASOS 
img37_patch_61   	 TEM_VASOS 
img37_patch_62   	 NAO_TEM_VASOS 
img37_patch_63   	 TEM_VASOS 
img37_patch_64   	 TEM_VASOS 
img37_patch_65   	 TEM_VASOS 
img37_patch_66   	 TEM_VASOS 
img37_patch_67   	 NAO_TEM_VASOS 
img37_patch_68   	 TEM_VASOS 
img37_patch_69   	 NAO_TEM_VASOS 
img37_patch_70   	 TEM_VASOS 
img37_patch_71   	 NAO_TEM_VASOS 
img37_patch_72   	 NAO_TEM_VASOS 
img37_patch_73   	 NAO_TEM_VASOS 
img37_patch_74   	 TEM_VASOS 
img37_patch_75   	 NAO_TEM_VASOS 
img37_patch_76   	 TEM_VASOS 
img37_patch_77   	 TEM_VASOS 
img37_patch_78   	 TEM_VASOS 
img37_patch_79   	 TEM_VASOS 
img37_patch_80   	 TEM_VASOS 
img37_patch_81   	 TEM_VASOS 
img37_patch_82   	 TEM_VASOS 
img37_patch_83   	 TEM_VASOS 
img37_patch_84   	 NAO_TEM_VASOS 
img37_patch_85   	 NAO_TEM_VASOS 
img37_patch_86   	 TEM_VASOS 
img37_patch_87   	 TEM_VASOS 
img37_patch_88   	 NAO_TEM_VASOS 
img37_patch_89   	 TEM_VASOS 
img37_patch_90   	 NAO_TEM_VASOS 
img37_patch_91   	 NAO_TEM_VASOS 
img37_patch_92   	 TEM_VASOS 
img37_patch_93   	 TEM_VASOS 
img37_patch_94   	 TEM_VASOS 
img37_patch_95   	 NAO_TEM_VASOS 
img37_patch_96   	 TEM_VASOS 
img37_patch_97   	 NAO_TEM_VASOS 
img37_patch_98   	 TEM_VASOS 
img37_patch_99   	 TEM_VASOS 
img37_patch_100   	 TEM_VASOS 
img37_patch_101   	 NAO_TEM_VASOS 
img37_patch_102   	 NAO_TEM_VASOS 
img37_patch_103   	 NAO_TEM_VASOS 
img37_patch_104   	 NAO_TEM_VASOS 
img37_patch_105   	 TEM_VASOS 
img37_patch_106   	 TEM_VASOS 
img37_patch_107   	 NAO_TEM_VASOS 
img37_patch_108   	 TEM_VASOS 
img37_patch_109   	 NAO_TEM_VASOS 
img37_patch_110   	 NAO_TEM_VASOS 
img37_patch_111   	 TEM_VASOS 
img37_patch_112   	 TEM_VASOS 
img37_patch_113   	 TEM_VASOS 
